id,name,year,winery,country,region,type,rating,ratingBucket,numRatings,price,priceBucket,gptDescription,gptAnimal,finalAnimal,subgroup,topgroup
157415251,Solana,2015,Castelvecchi,Italy,Toscana,Red,4.3,4.1–4.5,91,79.99,70–79.99,"There are no animals or humans visible on this wine label. It features an illustration of a building, likely a representation of the winery or estate and some surrounding landscape, as well as text that includes the name of the wine and other details. I am very certain about this observation; my confidence level is 1.",none,eagle,raptor,bird
172586741,Rosella's Vineyard Pinot Noir,2021,Roar,United States,Santa Lucia Highlands,Red,4.3,4.1–4.5,519,79.99,70–79.99,"There are stylized images of animals on this wine label, specifically two lions facing each other that appear to be roaring. There are no humans depicted on the label. My certainty level is 1, as the design is clear and unmistakable.",lions,lion,big cat,cat
157967495,Châteauneuf-du-Pape Cuvée de mon Aïeul,2018,Pierre Usseglio,France,Châteauneuf-du-Pape,Red,4.3,4.1–4.5,3206,79.99,70–79.99,"The image on the wine label appears to include both a human figure and an animal, which seems to be a horse. I am certain (1) about my observation of these elements in the image.","human, horse","human, horse","human, horse","human, horse"
175727990,Clos Electrique Rouge,2021,Cameron,United States,Dundee Hills,Red,4.3,4.1–4.5,285,81.99,80–89.99,"The label does not feature any real animals or humans; it displays a graphic consisting of a stylized crest which includes elements that resemble floral or vine-like motifs. The certainty that there are no real animals or humans in the image is 1, or 'very certain.'",none,lion crest,big cat,cat
170897206,El Neptuno Albariño,2020,Marinos,Spain,Rías Baixas,White,4,3.6–4,73,20.99,20–29.99,"The image depicts a wine label with what appears to be the illustration of mythological figures or deities on it, resembling humans in a classic style. There are no animals visible on this particular section of the label. I am very certain about these observations, so on a scale of 0-1, my certainty would be 1.",human,"human, mermaid","human, mythical human","human, mythical creature"
171026506,Edmeades Vineyard Pinot Noir,2018,WindRacer,United States,Anderson Valley,Red,4.3,4.1–4.5,32,83.33,80–89.99,"There is an image of a horse on the wine label. I am very certain about this observation, so on a scale from 0 to 1, my certainty is 1. I do not see any humans or other animals on the label.",horse,horse,horse,horse
1551800,Grand Cellier Brut Champagne Premier Cru,,Vilmart & Cie,France,Champagne Premier Cru,Sparkling,4.3,4.1–4.5,4297,83.96,80–89.99,"Based on the provided image, there are no animals or humans visible on the wine label. It appears to be a standard label with text and decorative elements. I am very certain about this observation, so on a scale from 0 to 1, I would rate my certainty as 1.",none,lion crest,big cat,cat
171132141,Frei.Körper.Kultur Rosé,2021,Bianka and Daniel Schmitt,Germany,Rheinhessen,Rose,4.1,4.1–4.5,551,30.99,30–39.99,"The image appears to be of a wine label featuring childish or naive-style drawings. There are no realistic depictions of animals or humans. The drawings seem to include rudimentary figures that could be interpreted as stick-figure representations of humans, as well as some shapes that might imply the presence of a sun and possibly other abstract or imaginative elements. I am certain (1) that there are drawings on the label, but these are very simple and stylized representations that are open to interpretation.",stick-figure representations of humans,"human, sheep, rabbit","human, sheep, rabbit","human, sheep, rabbit"
107654716,Saint-Émilion,2016,Petit-Figeac,France,Saint-Émilion,Red,4.3,4.1–4.5,752,89.97,80–89.99,"The label features an emblem that resembles a coat of arms flanked by what appear to be grapevine motifs. The coat of arms includes a symbol that could be interpreted as an animal, likely a lion, depicted in a stylized, heraldic manner. There are no depictions of humans on the label. My certainty level regarding the presence of an animal-like symbol on the label is 1, meaning I am very certain. However, this interpretation is based on heraldic styling and is not indicative of a real animal.",lion,"lion crest, deer","big cat, deer","cat, deer"
163215372,Cabernet Sauvignon,2017,Jeremy Nickel Cellars,United States,Napa Valley,Red,4.3,4.1–4.5,97,89.99,80–89.99,"The label features a design with what appears to be a stylized bird perched atop a shield that serves as part of the crest or heraldic symbol for the winery. The bird is typically symbolic in such designs, representing various qualities like power, freedom, or perspective, depending on cultural and contextual interpretations. The rest of the label features ornate graphic elements, the name of the winery, and the type of wine, which is Cabernet Sauvignon from Napa Valley. I am very certain (1) about these observations.",bird,crow,songbird,bird
89053357,Brunello di Montalcino,2016,Tenuta CastelGiocondo,Italy,Brunello di Montalcino,Red,4.3,4.1–4.5,4795,89.99,80–89.99,"Yes, the label on the wine bottle displays an illustration that includes animals. There are creatures that resemble dragons or serpents in the image. I am very certain of this observation, so on a scale from 0 to 1, my certainty would be 1.","dragons, serpents","horse, human","horse, human","horse, human"
159492881,Brunello di Montalcino,2019,Uccelliera,Italy,Brunello di Montalcino,Red,4.3,4.1–4.5,5999,92.95,90–99.99,"Yes, there are animals on the label. The label features two bird illustrations above a cluster of grapes. My certainty level is 1, meaning I am very certain that the label depicts animals, specifically birds.",birds,bird,songbird,bird
166817351,Saarburger Rausch Riesling Spätlese,2020,Forstmeister Geltz-Zilliken,Germany,Mosel,White,4.3,4.1–4.5,966,93.99,90–99.99,"The label appears to have a coat of arms or crest that includes animal figures. Specifically, I can see heraldic animals that resemble lions, which are common in heraldry. I am very certain about the presence of these animal figures, so I would rate my certainty as 1. There are no humans depicted on this label.",lions,"lion crest, flacon","big cat, raptor","cat, bird"
151586602,Brunello di Montalcino,2017,Donatella Cinelli Colombini,Italy,Brunello di Montalcino,Red,4.3,4.1–4.5,485,94.99,90–99.99,"There is an image of a bird on the wine label. I am very certain about this; on a scale from 0 to 1, my certainty is 1. There are no images of humans or other animals on the label.",bird,dove,songbird,bird
171463969,Saint-Aubin 1er Cru Les Pitangerets,2020,Paul Pillot,France,Saint-Aubin 1er Cru 'Pitangeret',White,4.3,4.1–4.5,37,100.76,100–109.99,"I do not see any animals or humans on this wine label; it features text and a decorative logo that includes a grapevine motif but no discernible animals or humans. I am very certain of this, so on the scale from 0 to 1, my certainty would be 1.",none,bird,songbird,bird
160473246,Meursault Clos De Mazeray Rouge,2018,Domaine Jacques Prieur,France,Meursault,Red,4.3,4.1–4.5,39,104.99,100–109.99,"The image depicts a wine label with an illustration that includes a stately building, possibly a manor or chateau, and a landscape setting. There are no visible animals or humans on the label. I am very certain of this observation, so on the scale from 0 to 1, I would rate my certainty as 1.",none,swan,duck,bird
150287885,Cabernet Sauvignon,2017,Stags' Leap,United States,Napa Valley,Red,4.3,4.1–4.5,3873,109.99,100–109.99,There is an animal depicted on this wine label—a stag leaping to the left within a circular frame. No humans are depicted in the image. I am very certain (1) of this observation.,stag,stag,stag,deer
156158286,Cabernet Sauvignon,2018,Faust,United States,Napa Valley,Red,4.3,4.1–4.5,1315,109.99,100–109.99,"The image on the label appears to include a depiction of a human figure or a character wearing what could be considered a robe or cloak and holding something that might resemble a bag or a book. Also, there seems to be a stylized representation of a snake. I am very certain about my observations, so on a scale from 0 to 1, my certainty is 1.","human, snake","human, snake","human, snake","human, amphibian/reptile"
149644611,Camalaione,2016,Cinciole,Italy,Toscana,Red,4.3,4.1–4.5,79,45.94,40–49.99,"On the wine label, there is a stylized image of a human figure riding a horse. The human figure appears to be holding a tool or weapon, possibly a sickle or hammer, and also a wing is visible on the side of the figure, which might suggest a mythical or legendary character. Additionally, the figure is holding what seems to be a bird's skull. There are no real animals or humans on the label; it's just artwork. I am very certain about these observations, so on the scale of certainty, I'd rate it as 1.",none,"human, mythical, owl","human, mythical, owl","human, mythical creature, bird"
14929055,Cabernet Sauvignon,2015,Grgich Hills,United States,Napa Valley,Red,4.3,4.1–4.5,1052,111.17,110–119.99,"The image shows a wine label from Grgich Hills Estate featuring a bunch of grapes. There are no discernible animals or humans on the main portion of the label. However, at the bottom right corner, there appears to be a small illustration of a lion or similar animal. My certainty level is 1, as the image is clear and I can confidently describe what is visible.",lion,horse,horse,horse
174159320,Hermannshöhle Riesling GG,2022,Dönnhoff,Germany,Nahe,White,4.3,4.1–4.5,3062,111.96,110–119.99,"In the image, there is what appears to be a crest or emblem as part of the wine label design which includes a stylized bird. The bird is part of the decorative imagery commonly used in crests or coat of arms, and it is not a real animal. I am very certain of this interpretation, so on a scale of 0-1, with 0 being 'not certain at all' and 1 being 'very certain', I am at 1.",bird,horse,horse,horse
